cycle,pc,cta_id,cluster_id,warp_id,tid
57231,940,31,1,10,ffffffff
57236,a08,31,1,13,ffffffff
57245,968,1,1,0,ffffffff
57246,920,31,1,11,ffffffff
57271,930,1,1,2,ffffffff
57300,948,31,1,9,ffffffff
57309,900,31,1,12,ffffffff
57310,9f8,31,1,15,ffffffff
57335,930,31,1,10,ffffffff
57349,a00,31,1,14,ffffffff
57350,a00,1,1,6,ffffffff
57359,970,31,1,8,ffffffff
57360,a10,31,1,14,ffffffff
57360,928,1,1,3,ffffffff
57361,970,1,1,0,ffffffff
57362,a10,1,1,6,ffffffff
57362,928,31,1,11,ffffffff
57364,948,1,1,1,ffffffff
57364,a18,31,1,14,ffffffff
57366,a20,31,1,14,ffffffff
57368,a20,1,1,6,ffffffff
57370,a28,31,1,14,ffffffff
57372,a28,1,1,6,ffffffff
57373,900,1,1,4,ffffffff
57374,9f8,1,1,7,ffffffff
57374,a30,31,1,14,ffffffff
57376,a30,1,1,6,ffffffff
57378,a38,31,1,14,ffffffff
57380,a38,1,1,6,ffffffff
57382,a18,1,1,6,ffffffff
57384,a40,31,1,14,ffffffff
57386,a40,1,1,6,ffffffff
57389,a48,31,1,14,ffffffff
57391,a48,1,1,6,ffffffff
57399,988,31,1,8,ffffffff
57401,940,1,1,3,ffffffff
57405,988,1,1,0,ffffffff
57407,940,31,1,11,ffffffff
57409,8f0,1,1,5,ffffffff
57410,8f0,31,1,13,ffffffff
57418,a08,31,1,14,ffffffff
57424,8f8,31,1,14,ffffffff
57427,8f8,1,1,6,ffffffff
57430,a00,31,1,15,ffffffff
57431,a00,1,1,7,ffffffff
57434,950,31,1,9,ffffffff
57435,908,31,1,12,ffffffff
57436,908,1,1,4,ffffffff
57437,978,31,1,8,ffffffff
57437,950,1,1,1,ffffffff
57438,930,1,1,3,ffffffff
57438,938,1,1,2,ffffffff
57439,938,31,1,10,ffffffff
57444,a10,31,1,15,ffffffff
57446,a10,1,1,7,ffffffff
57448,a18,31,1,15,ffffffff
57450,a18,1,1,7,ffffffff
57452,a20,31,1,15,ffffffff
57454,a20,1,1,7,ffffffff
57456,a28,31,1,15,ffffffff
57458,a28,1,1,7,ffffffff
57460,a30,31,1,15,ffffffff
57462,a30,1,1,7,ffffffff
57464,a38,31,1,15,ffffffff
57466,a38,1,1,7,ffffffff
57470,a40,31,1,15,ffffffff
57472,a40,1,1,7,ffffffff
57475,a48,31,1,15,ffffffff
57477,a48,1,1,7,ffffffff
57478,900,1,1,5,ffffffff
57482,a08,1,1,6,ffffffff
57501,978,1,1,0,ffffffff
57502,930,31,1,11,ffffffff
57522,8f8,31,1,15,ffffffff
57523,8f8,1,1,7,ffffffff
57542,900,31,1,13,ffffffff
57546,948,1,1,2,ffffffff
57565,910,31,1,12,ffffffff
57566,a08,31,1,15,ffffffff
57606,958,31,1,9,ffffffff
57610,948,31,1,10,ffffffff
57629,910,1,1,4,ffffffff
57630,a08,1,1,7,ffffffff
57640,980,31,1,8,ffffffff
57642,980,1,1,0,ffffffff
57646,938,1,1,3,ffffffff
57647,938,31,1,11,ffffffff
57648,8f0,31,1,14,ffffffff
57649,8f0,1,1,6,ffffffff
57670,958,1,1,1,ffffffff
57675,908,1,1,5,ffffffff
57676,908,31,1,13,ffffffff
57681,960,31,1,9,ffffffff
57682,918,31,1,12,ffffffff
57683,960,1,1,1,ffffffff
57684,918,1,1,4,ffffffff
57709,990,31,1,8,ffffffff
57715,948,1,1,3,ffffffff
57717,900,31,1,14,ffffffff
57718,950,1,1,2,ffffffff
57719,950,31,1,10,ffffffff
57732,8f0,31,1,15,ffffffff
57733,8f0,1,1,7,ffffffff
57744,910,1,1,5,ffffffff
57773,990,1,1,0,ffffffff
57779,948,31,1,11,ffffffff
57781,900,1,1,6,ffffffff
57808,910,31,1,13,ffffffff
57837,920,31,1,12,ffffffff
57843,900,31,1,15,ffffffff
57845,958,1,1,2,ffffffff
57872,968,31,1,9,ffffffff
57901,920,1,1,4,ffffffff
57907,900,1,1,7,ffffffff
57909,958,31,1,10,ffffffff
57920,998,31,1,8,ffffffff
57921,998,1,1,0,ffffffff
57926,950,1,1,3,ffffffff
57927,950,31,1,11,ffffffff
57928,908,31,1,14,ffffffff
57929,908,1,1,6,ffffffff
57936,968,1,1,1,ffffffff
57954,918,1,1,5,ffffffff
57955,918,31,1,13,ffffffff
57960,970,31,1,9,ffffffff
57961,928,31,1,12,ffffffff
57962,970,1,1,1,ffffffff
57963,928,1,1,4,ffffffff
57964,960,1,1,2,ffffffff
57965,960,31,1,10,ffffffff
57983,908,31,1,15,ffffffff
57984,908,1,1,7,ffffffff
57990,9a0,31,1,8,ffffffff
57996,958,1,1,3,ffffffff
57997,910,31,1,14,ffffffff
58024,920,1,1,5,ffffffff
58054,9a0,1,1,0,ffffffff
58056,988,31,1,9,ffffffff
58057,940,31,1,12,ffffffff
58060,958,31,1,11,ffffffff
58061,910,1,1,6,ffffffff
58070,940,1,1,4,ffffffff
58071,988,1,1,1,ffffffff
58088,920,31,1,13,ffffffff
58118,930,31,1,12,ffffffff
58124,910,31,1,15,ffffffff
58125,968,1,1,2,ffffffff
58152,978,31,1,9,ffffffff
58182,930,1,1,4,ffffffff
58188,910,1,1,7,ffffffff
58189,968,31,1,10,ffffffff
58203,9a8,31,1,8,ffffffff
58204,9a8,1,1,0,ffffffff
58209,960,1,1,3,ffffffff
58210,960,31,1,11,ffffffff
58211,918,31,1,14,ffffffff
58212,918,1,1,6,ffffffff
58216,978,1,1,1,ffffffff
58237,928,1,1,5,ffffffff
58238,928,31,1,13,ffffffff
58242,938,31,1,12,ffffffff
58244,938,1,1,4,ffffffff
58245,980,31,1,9,ffffffff
58246,980,1,1,1,ffffffff
58262,970,1,1,2,ffffffff
58263,970,31,1,10,ffffffff
58273,9b0,31,1,8,ffffffff
58276,918,31,1,15,ffffffff
58277,918,1,1,7,ffffffff
58278,940,1,1,5,ffffffff
58279,968,1,1,3,ffffffff
58279,940,31,1,13,ffffffff
58281,920,31,1,14,ffffffff
58306,930,1,1,5,ffffffff
58337,9b0,1,1,0,ffffffff
58343,968,31,1,11,ffffffff
58345,920,1,1,6,ffffffff
58350,988,1,1,2,ffffffff
58351,988,31,1,10,ffffffff
58370,930,31,1,13,ffffffff
58401,948,31,1,12,ffffffff
58407,920,31,1,15,ffffffff
58409,978,1,1,2,ffffffff
58434,990,31,1,9,ffffffff
58465,948,1,1,4,ffffffff
58471,920,1,1,7,ffffffff
58473,978,31,1,10,ffffffff
58484,9b8,31,1,8,ffffffff
58485,9b8,1,1,0,ffffffff
58490,970,1,1,3,ffffffff
58491,970,31,1,11,ffffffff
58492,928,31,1,14,ffffffff
58493,928,1,1,6,ffffffff
58498,990,1,1,1,ffffffff
58518,938,1,1,5,ffffffff
58519,938,31,1,13,ffffffff
58522,950,31,1,12,ffffffff
58523,950,1,1,4,ffffffff
58524,9d0,31,1,8,ffffffff
58526,9d0,1,1,0,ffffffff
58536,988,31,1,11,ffffffff
58537,988,1,1,3,ffffffff
58538,940,1,1,6,ffffffff
58539,940,31,1,14,ffffffff
58543,998,31,1,9,ffffffff
58544,998,1,1,1,ffffffff
58545,980,1,1,2,ffffffff
58546,980,31,1,10,ffffffff
58554,9c0,31,1,8,ffffffff
58559,928,31,1,15,ffffffff
58560,978,1,1,3,ffffffff
58561,930,31,1,14,ffffffff
58561,928,1,1,7,ffffffff
58587,948,1,1,5,ffffffff
58618,9c0,1,1,0,ffffffff
58624,978,31,1,11,ffffffff
58625,930,1,1,6,ffffffff
58631,940,31,1,15,ffffffff
58634,940,1,1,7,ffffffff
58651,948,31,1,13,ffffffff
58682,958,31,1,12,ffffffff
58688,930,31,1,15,ffffffff
58689,990,1,1,2,ffffffff
58715,9a0,31,1,9,ffffffff
58746,958,1,1,4,ffffffff
58752,930,1,1,7,ffffffff
58753,990,31,1,10,ffffffff
58766,9c8,31,1,8,ffffffff
58767,9c8,1,1,0,ffffffff
58772,980,1,1,3,ffffffff
58773,980,31,1,11,ffffffff
58774,938,31,1,14,ffffffff
58775,938,1,1,6,ffffffff
58779,9a0,1,1,1,ffffffff
58800,950,1,1,5,ffffffff
58801,950,31,1,13,ffffffff
58804,960,31,1,12,ffffffff
58806,960,1,1,4,ffffffff
58823,9a8,31,1,9,ffffffff
58824,9a8,1,1,1,ffffffff
58825,998,1,1,2,ffffffff
58826,998,31,1,10,ffffffff
58835,9d8,31,1,8,ffffffff
58839,938,31,1,15,ffffffff
58840,938,1,1,7,ffffffff
58841,990,1,1,3,ffffffff
58843,948,31,1,14,ffffffff
58870,958,1,1,5,ffffffff
58899,9d8,1,1,0,ffffffff
58905,990,31,1,11,ffffffff
58907,948,1,1,6,ffffffff
58934,958,31,1,13,ffffffff
58963,968,31,1,12,ffffffff
58969,948,31,1,15,ffffffff
58971,9a0,1,1,2,ffffffff
58998,9b0,31,1,9,ffffffff
59027,968,1,1,4,ffffffff
59033,948,1,1,7,ffffffff
59035,9a0,31,1,10,ffffffff
59047,9e0,31,1,8,ffffffff
59048,9e0,1,1,0,ffffffff
59053,998,1,1,3,ffffffff
59054,998,31,1,11,ffffffff
59055,950,31,1,14,ffffffff
59056,950,1,1,6,ffffffff
59062,9b0,1,1,1,ffffffff
59082,960,1,1,5,ffffffff
59083,960,31,1,13,ffffffff
59086,970,31,1,12,ffffffff
59087,970,1,1,4,ffffffff
59106,9b8,31,1,9,ffffffff
59107,9b8,1,1,1,ffffffff
59108,9a8,1,1,2,ffffffff
59109,9a8,31,1,10,ffffffff
59116,9e8,31,1,8,ffffffff
59122,950,31,1,15,ffffffff
59123,9a0,1,1,3,ffffffff
59124,950,1,1,7,ffffffff
59125,958,31,1,14,ffffffff
59152,968,1,1,5,ffffffff
59180,9e8,1,1,0,ffffffff
59187,9a0,31,1,11,ffffffff
59189,958,1,1,6,ffffffff
59198,988,31,1,12,ffffffff
59199,988,1,1,4,ffffffff
59200,9d0,31,1,9,ffffffff
59201,9d0,1,1,1,ffffffff
59216,968,31,1,13,ffffffff
59244,978,31,1,12,ffffffff
59251,958,31,1,15,ffffffff
59253,9b0,1,1,2,ffffffff
59280,9c0,31,1,9,ffffffff
59308,978,1,1,4,ffffffff
59315,958,1,1,7,ffffffff
59317,9b0,31,1,10,ffffffff
59328,9f0,31,1,8,ffffffff
59329,9f0,1,1,0,ffffffff
59334,9a8,1,1,3,ffffffff
59335,9a8,31,1,11,ffffffff
59336,960,31,1,14,ffffffff
59337,960,1,1,6,ffffffff
59344,9c0,1,1,1,ffffffff
59362,970,1,1,5,ffffffff
59363,970,31,1,13,ffffffff
59366,980,31,1,12,ffffffff
59368,980,1,1,4,ffffffff
59388,9c8,31,1,9,ffffffff
59389,9c8,1,1,1,ffffffff
59390,9b8,1,1,2,ffffffff
59391,9b8,31,1,10,ffffffff
59398,9f8,31,1,8,ffffffff
59403,988,1,1,5,ffffffff
59404,9b0,1,1,3,ffffffff
59406,968,31,1,14,ffffffff
59406,988,31,1,13,ffffffff
59407,960,31,1,15,ffffffff
59408,960,1,1,7,ffffffff
59432,978,1,1,5,ffffffff
59462,9f8,1,1,0,ffffffff
59468,9b0,31,1,11,ffffffff
59470,968,1,1,6,ffffffff
59476,9d0,1,1,2,ffffffff
59477,9d0,31,1,10,ffffffff
59496,978,31,1,13,ffffffff
59526,990,31,1,12,ffffffff
59532,968,31,1,15,ffffffff
59534,9c0,1,1,2,ffffffff
59560,9d8,31,1,9,ffffffff
59590,990,1,1,4,ffffffff
59596,968,1,1,7,ffffffff
59598,9c0,31,1,10,ffffffff
59610,a00,31,1,8,ffffffff
59611,a00,1,1,0,ffffffff
59616,9b8,1,1,3,ffffffff
59617,9b8,31,1,11,ffffffff
59618,970,31,1,14,ffffffff
59619,970,1,1,6,ffffffff
59621,a10,31,1,8,ffffffff
59623,a10,1,1,0,ffffffff
59624,9d8,1,1,1,ffffffff
59625,a18,31,1,8,ffffffff
59627,a20,31,1,8,ffffffff
59629,a20,1,1,0,ffffffff
59631,a28,31,1,8,ffffffff
59633,a28,1,1,0,ffffffff
59635,a30,31,1,8,ffffffff
59637,a30,1,1,0,ffffffff
59639,a38,31,1,8,ffffffff
59641,a38,1,1,0,ffffffff
59643,a18,1,1,0,ffffffff
59644,980,1,1,5,ffffffff
59645,a40,31,1,8,ffffffff
59645,980,31,1,13,ffffffff
59647,a40,1,1,0,ffffffff
59648,998,31,1,12,ffffffff
59649,998,1,1,4,ffffffff
59650,a48,31,1,8,ffffffff
59652,a48,1,1,0,ffffffff
59656,9d0,1,1,3,ffffffff
59661,9d0,31,1,11,ffffffff
59664,988,1,1,6,ffffffff
59665,988,31,1,14,ffffffff
59668,9e0,31,1,9,ffffffff
59669,9e0,1,1,1,ffffffff
59670,9c8,1,1,2,ffffffff
59671,9c8,31,1,10,ffffffff
59679,a08,31,1,8,ffffffff
59684,970,31,1,15,ffffffff
59685,970,1,1,7,ffffffff
59686,9c0,1,1,3,ffffffff
59688,978,31,1,14,ffffffff
59711,8f8,31,1,8,ffffffff
59713,990,1,1,5,ffffffff
59743,a08,1,1,0,ffffffff
59750,9c0,31,1,11,ffffffff
59752,978,1,1,6,ffffffff
59761,988,31,1,15,ffffffff
59764,988,1,1,7,ffffffff
59765,8f8,1,1,0,ffffffff
59777,990,31,1,13,ffffffff
59807,9a0,31,1,12,ffffffff
59814,978,31,1,15,ffffffff
59816,9d8,1,1,2,ffffffff
59841,9e8,31,1,9,ffffffff
59871,9a0,1,1,4,ffffffff
59878,978,1,1,7,ffffffff
59880,9d8,31,1,10,ffffffff
59900,9c8,1,1,3,ffffffff
59901,980,31,1,14,ffffffff
59902,980,1,1,6,ffffffff
59903,9c8,31,1,11,ffffffff
59905,9e8,1,1,1,ffffffff
59928,998,1,1,5,ffffffff
59929,998,31,1,13,ffffffff
59932,8f0,31,1,8,ffffffff
59935,8f0,1,1,0,ffffffff
59950,9a8,31,1,12,ffffffff
59952,9a8,1,1,4,ffffffff
59953,9e0,1,1,2,ffffffff
59954,9e0,31,1,10,ffffffff
59957,9f0,31,1,9,ffffffff
59958,9f0,1,1,1,ffffffff
59969,9d8,1,1,3,ffffffff
59969,980,31,1,15,ffffffff
59970,990,31,1,14,ffffffff
59970,980,1,1,7,ffffffff
59998,9a0,1,1,5,ffffffff
60001,900,31,1,8,ffffffff
60033,9d8,31,1,11,ffffffff
60034,990,1,1,6,ffffffff
60062,9a0,31,1,13,ffffffff
60065,900,1,1,0,ffffffff
60097,990,31,1,15,ffffffff
60098,9e8,1,1,2,ffffffff
60126,9f8,31,1,9,ffffffff
60129,9b0,31,1,12,ffffffff
60161,990,1,1,7,ffffffff
60162,9e8,31,1,10,ffffffff
60182,9e0,1,1,3,ffffffff
60183,998,31,1,14,ffffffff
60184,9e0,31,1,11,ffffffff
60185,998,1,1,6,ffffffff
60190,9f8,1,1,1,ffffffff
60193,9b0,1,1,4,ffffffff
60211,9a8,1,1,5,ffffffff
60212,9a8,31,1,13,ffffffff
60215,908,31,1,8,ffffffff
60216,908,1,1,0,ffffffff
60219,9b8,31,1,12,ffffffff
60220,9b8,1,1,4,ffffffff
60239,9f0,1,1,2,ffffffff
60240,9f0,31,1,10,ffffffff
60243,a00,31,1,9,ffffffff
60244,a00,1,1,1,ffffffff
60251,9e8,1,1,3,ffffffff
60253,9a0,31,1,14,ffffffff
60255,998,31,1,15,ffffffff
60256,998,1,1,7,ffffffff
60281,9b0,1,1,5,ffffffff
60284,910,31,1,8,ffffffff
60287,a10,31,1,9,ffffffff
60289,a10,1,1,1,ffffffff
60291,a18,31,1,9,ffffffff
60293,a18,1,1,1,ffffffff
60295,a20,31,1,9,ffffffff
60297,a20,1,1,1,ffffffff
60299,a28,31,1,9,ffffffff
60301,a28,1,1,1,ffffffff
60303,a30,31,1,9,ffffffff
60305,a30,1,1,1,ffffffff
60307,a38,31,1,9,ffffffff
60309,a38,1,1,1,ffffffff
60313,a40,31,1,9,ffffffff
60315,9e8,31,1,11,ffffffff
60315,a40,1,1,1,ffffffff
60317,9a0,1,1,6,ffffffff
60318,a48,31,1,9,ffffffff
60320,a48,1,1,1,ffffffff
60328,9d0,31,1,12,ffffffff
60329,9d0,1,1,4,ffffffff
60345,9b0,31,1,13,ffffffff
60348,910,1,1,0,ffffffff
60353,8f8,31,1,9,ffffffff
60356,8f8,1,1,1,ffffffff
60379,9a0,31,1,15,ffffffff
60381,9f8,1,1,2,ffffffff
60409,a08,31,1,9,ffffffff
60412,9c0,31,1,12,ffffffff
60443,9a0,1,1,7,ffffffff
60445,9f8,31,1,10,ffffffff
60464,9f0,1,1,3,ffffffff
60465,9a8,31,1,14,ffffffff
60466,9f0,31,1,11,ffffffff
60467,9a8,1,1,6,ffffffff
60473,a08,1,1,1,ffffffff
60476,9c0,1,1,4,ffffffff
60492,9b8,1,1,5,ffffffff
60493,9b8,31,1,13,ffffffff
60496,918,31,1,8,ffffffff
60497,918,1,1,0,ffffffff
60520,9c8,31,1,12,ffffffff
60521,9c8,1,1,4,ffffffff
60524,a00,1,1,2,ffffffff
60525,a00,31,1,10,ffffffff
60532,9d0,1,1,5,ffffffff
60534,9f8,1,1,3,ffffffff
60534,9d0,31,1,13,ffffffff
60535,9b0,31,1,14,ffffffff
60540,9a8,31,1,15,ffffffff
60541,a10,1,1,2,ffffffff
60541,9a8,1,1,7,ffffffff
60543,a10,31,1,10,ffffffff
60545,a18,1,1,2,ffffffff
60547,a18,31,1,10,ffffffff
60549,a20,1,1,2,ffffffff
60551,a20,31,1,10,ffffffff
60553,a28,1,1,2,ffffffff
60555,a28,31,1,10,ffffffff
60555,8f0,31,1,9,ffffffff
60556,8f0,1,1,1,ffffffff
60557,a30,1,1,2,ffffffff
60559,a30,31,1,10,ffffffff
60561,a38,1,1,2,ffffffff
60562,9c0,1,1,5,ffffffff
60563,a38,31,1,10,ffffffff
60566,920,31,1,8,ffffffff
60567,a40,1,1,2,ffffffff
60569,a40,31,1,10,ffffffff
60572,a48,1,1,2,ffffffff
60574,a48,31,1,10,ffffffff
60598,9f8,31,1,11,ffffffff
60599,9b0,1,1,6,ffffffff
60612,8f8,1,1,2,ffffffff
60615,8f8,31,1,10,ffffffff
60626,9c0,31,1,13,ffffffff
60630,920,1,1,0,ffffffff
60662,9b0,31,1,15,ffffffff
60663,a08,1,1,2,ffffffff
60690,900,31,1,9,ffffffff
60694,9d8,31,1,12,ffffffff
60726,9b0,1,1,7,ffffffff
60727,a08,31,1,10,ffffffff
60747,a00,1,1,3,ffffffff
60748,9b8,31,1,14,ffffffff
60749,a00,31,1,11,ffffffff
60750,9b8,1,1,6,ffffffff
60754,900,1,1,1,ffffffff
60757,a10,1,1,3,ffffffff
60758,9d8,1,1,4,ffffffff
60759,a18,1,1,3,ffffffff
60761,a10,31,1,11,ffffffff
60763,a20,1,1,3,ffffffff
60765,a28,1,1,3,ffffffff
60767,a20,31,1,11,ffffffff
60769,a30,1,1,3,ffffffff
60771,a28,31,1,11,ffffffff
60773,a38,1,1,3,ffffffff
60775,a30,31,1,11,ffffffff
60775,928,31,1,8,ffffffff
60776,928,1,1,0,ffffffff
60777,a38,31,1,11,ffffffff
60779,a18,31,1,11,ffffffff
60779,9c8,1,1,5,ffffffff
60780,a40,1,1,3,ffffffff
60780,9c8,31,1,13,ffffffff
60783,a40,31,1,11,ffffffff
60785,a48,1,1,3,ffffffff
60787,9d0,31,1,14,ffffffff
60788,a48,31,1,11,ffffffff
60790,9d0,1,1,6,ffffffff
60802,9e0,31,1,12,ffffffff
60804,9e0,1,1,4,ffffffff
60816,a08,1,1,3,ffffffff
60816,940,31,1,8,ffffffff
60817,9b8,31,1,15,ffffffff
60818,9c0,31,1,14,ffffffff
60818,940,1,1,0,ffffffff
60819,9b8,1,1,7,ffffffff
60820,908,31,1,9,ffffffff
60821,908,1,1,1,ffffffff
60822,8f0,1,1,2,ffffffff
60823,8f0,31,1,10,ffffffff
60824,8f8,1,1,3,ffffffff
60826,8f8,31,1,11,ffffffff
60844,930,31,1,8,ffffffff
60848,9d8,1,1,5,ffffffff
60880,a08,31,1,11,ffffffff
60882,9c0,1,1,6,ffffffff
60884,9d0,31,1,15,ffffffff
60891,9d0,1,1,7,ffffffff
60908,930,1,1,0,ffffffff
60912,9d8,31,1,13,ffffffff
60944,9c0,31,1,15,ffffffff
60946,900,1,1,2,ffffffff
60972,9e8,31,1,12,ffffffff
60976,910,31,1,9,ffffffff
61008,9c0,1,1,7,ffffffff
61010,900,31,1,10,ffffffff
61023,9c8,31,1,14,ffffffff
61024,9c8,1,1,6,ffffffff
61033,938,31,1,8,ffffffff
61034,938,1,1,0,ffffffff
61035,8f0,1,1,3,ffffffff
61036,9e8,1,1,4,ffffffff
61036,8f0,31,1,11,ffffffff
61040,910,1,1,1,ffffffff
61063,9e0,1,1,5,ffffffff
61064,9e0,31,1,13,ffffffff
61067,9f0,31,1,12,ffffffff
61068,9f0,1,1,4,ffffffff
61092,9d8,31,1,14,ffffffff
61092,9c8,31,1,15,ffffffff
61093,9c8,1,1,7,ffffffff
61094,918,31,1,9,ffffffff
61095,918,1,1,1,ffffffff
61096,908,1,1,2,ffffffff
61097,908,31,1,10,ffffffff
61102,948,31,1,8,ffffffff
61105,900,1,1,3,ffffffff
61132,9e8,1,1,5,ffffffff
61156,9d8,1,1,6,ffffffff
61166,948,1,1,0,ffffffff
61169,900,31,1,11,ffffffff
61196,9e8,31,1,13,ffffffff
61220,910,1,1,2,ffffffff
61230,9f8,31,1,12,ffffffff
61233,9d8,31,1,15,ffffffff
61260,920,31,1,9,ffffffff
61284,910,31,1,10,ffffffff
61294,9f8,1,1,4,ffffffff
61297,9d8,1,1,7,ffffffff
61299,9e0,31,1,14,ffffffff
61300,9e0,1,1,6,ffffffff
61309,950,31,1,8,ffffffff
61310,950,1,1,0,ffffffff
61311,908,1,1,3,ffffffff
61312,908,31,1,11,ffffffff
61324,920,1,1,1,ffffffff
61340,9f0,1,1,5,ffffffff
61341,9f0,31,1,13,ffffffff
61344,a00,31,1,12,ffffffff
61346,a00,1,1,4,ffffffff
61354,a10,31,1,12,ffffffff
61358,9e0,31,1,15,ffffffff
61359,9e0,1,1,7,ffffffff
61368,9e8,31,1,14,ffffffff
61368,928,31,1,9,ffffffff
61369,928,1,1,1,ffffffff
61370,918,1,1,2,ffffffff
61371,918,31,1,10,ffffffff
61379,958,31,1,8,ffffffff
61381,910,1,1,3,ffffffff
61385,a18,31,1,12,ffffffff
61387,a10,1,1,4,ffffffff
61389,a20,31,1,12,ffffffff
61391,a18,1,1,4,ffffffff
61393,a28,31,1,12,ffffffff
61395,a20,1,1,4,ffffffff
61397,a30,31,1,12,ffffffff
61399,a28,1,1,4,ffffffff
61401,a38,31,1,12,ffffffff
61403,a30,1,1,4,ffffffff
61405,a38,1,1,4,ffffffff
61407,a40,31,1,12,ffffffff
61410,9f8,1,1,5,ffffffff
61411,a40,1,1,4,ffffffff
61412,a48,31,1,12,ffffffff
61416,a48,1,1,4,ffffffff
61432,9e8,1,1,6,ffffffff
61443,958,1,1,0,ffffffff
61445,910,31,1,11,ffffffff
61454,940,31,1,9,ffffffff
61455,940,1,1,1,ffffffff
61456,8f8,31,1,12,ffffffff
61459,8f8,1,1,4,ffffffff
61474,9f8,31,1,13,ffffffff
61496,920,1,1,2,ffffffff
61507,a08,31,1,12,ffffffff
61509,9e8,31,1,15,ffffffff
61538,930,31,1,9,ffffffff
61560,920,31,1,10,ffffffff
61571,a08,1,1,4,ffffffff
61573,9e8,1,1,7,ffffffff
61575,9f0,31,1,14,ffffffff
61576,9f0,1,1,6,ffffffff
61585,960,31,1,8,ffffffff
61586,960,1,1,0,ffffffff
61587,918,1,1,3,ffffffff
61588,918,31,1,11,ffffffff
61602,930,1,1,1,ffffffff
61615,a00,1,1,5,ffffffff
61616,a00,31,1,13,ffffffff
61626,a10,1,1,5,ffffffff
61628,a10,31,1,13,ffffffff
61629,9f0,31,1,15,ffffffff
61630,a18,1,1,5,ffffffff
61630,9f0,1,1,7,ffffffff
61632,a20,1,1,5,ffffffff
61634,a20,31,1,13,ffffffff
61636,a28,1,1,5,ffffffff
61638,a28,31,1,13,ffffffff
61640,a30,1,1,5,ffffffff
61642,a30,31,1,13,ffffffff
61644,a38,1,1,5,ffffffff
61645,9f8,31,1,14,ffffffff
61646,a38,31,1,13,ffffffff
61648,a18,31,1,13,ffffffff
61649,938,31,1,9,ffffffff
61650,a40,1,1,5,ffffffff
61650,938,1,1,1,ffffffff
61651,8f0,31,1,12,ffffffff
61652,a40,31,1,13,ffffffff
61652,8f0,1,1,4,ffffffff
61653,928,1,1,2,ffffffff
61654,928,31,1,10,ffffffff
61655,968,31,1,8,ffffffff
61657,920,1,1,3,ffffffff
61684,a08,1,1,5,ffffffff
61688,a48,1,1,5,ffffffff
61689,a48,31,1,13,ffffffff
61709,9f8,1,1,6,ffffffff
61719,968,1,1,0,ffffffff
61721,920,31,1,11,ffffffff
61730,940,1,1,2,ffffffff
61733,8f8,1,1,5,ffffffff
61734,940,31,1,10,ffffffff
61737,8f8,31,1,13,ffffffff
61748,a08,31,1,13,ffffffff
61773,930,1,1,2,ffffffff
61783,900,31,1,12,ffffffff
61785,9f8,31,1,15,ffffffff
61812,948,31,1,9,ffffffff
61837,930,31,1,10,ffffffff
61847,900,1,1,4,ffffffff
61849,9f8,1,1,7,ffffffff
61852,a00,31,1,14,ffffffff
61853,a00,1,1,6,ffffffff
61862,970,31,1,8,ffffffff
61863,a10,31,1,14,ffffffff
61863,970,1,1,0,ffffffff
61864,928,1,1,3,ffffffff
61865,a10,1,1,6,ffffffff
61865,928,31,1,11,ffffffff
61867,a18,31,1,14,ffffffff
61869,a20,31,1,14,ffffffff
61871,a20,1,1,6,ffffffff
61873,a28,31,1,14,ffffffff
61875,a28,1,1,6,ffffffff
61876,948,1,1,1,ffffffff
61877,a30,31,1,14,ffffffff
61879,a30,1,1,6,ffffffff
61881,a38,31,1,14,ffffffff
61883,a38,1,1,6,ffffffff
61885,a18,1,1,6,ffffffff
61887,a40,31,1,14,ffffffff
61889,a40,1,1,6,ffffffff
61892,a48,31,1,14,ffffffff
61894,a48,1,1,6,ffffffff
61903,a00,31,1,15,ffffffff
61904,a00,1,1,7,ffffffff
61905,988,31,1,8,ffffffff
61906,988,1,1,0,ffffffff
61907,940,1,1,3,ffffffff
61908,940,31,1,11,ffffffff
61921,a08,31,1,14,ffffffff
61922,950,31,1,9,ffffffff
61923,908,31,1,12,ffffffff
61924,950,1,1,1,ffffffff
61925,908,1,1,4,ffffffff
61927,8f8,31,1,14,ffffffff
61930,8f8,1,1,6,ffffffff
61932,978,31,1,8,ffffffff
61934,930,1,1,3,ffffffff
61940,a10,31,1,15,ffffffff
61942,a10,1,1,7,ffffffff
61944,a18,31,1,15,ffffffff
61946,a18,1,1,7,ffffffff
61948,a20,31,1,15,ffffffff
61950,a20,1,1,7,ffffffff
61952,a28,31,1,15,ffffffff
61954,a28,1,1,7,ffffffff
61954,938,1,1,2,ffffffff
61955,938,31,1,10,ffffffff
61956,a30,31,1,15,ffffffff
61956,8f0,1,1,5,ffffffff
61957,8f0,31,1,13,ffffffff
61958,a30,1,1,7,ffffffff
61960,a38,31,1,15,ffffffff
61962,a38,1,1,7,ffffffff
61966,a40,31,1,15,ffffffff
61968,a40,1,1,7,ffffffff
61971,a48,31,1,15,ffffffff
61973,a48,1,1,7,ffffffff
61985,a08,1,1,6,ffffffff
61992,958,31,1,9,ffffffff
61996,978,1,1,0,ffffffff
61998,930,31,1,11,ffffffff
62032,8f8,31,1,15,ffffffff
62033,8f8,1,1,7,ffffffff
62049,948,1,1,2,ffffffff
62056,958,1,1,1,ffffffff
62060,910,31,1,12,ffffffff
