cycle,pc,cta_id,cluster_id,warp_id,tid
86741,8f0,4,4,7,ffffffff
86744,978,4,4,0,ffffffff
86746,a08,4,4,6,ffffffff
86747,930,4,4,3,ffffffff
86754,958,4,4,1,ffffffff
86804,938,4,4,2,ffffffff
86805,8f0,4,4,5,ffffffff
86806,918,4,4,4,ffffffff
86811,900,4,4,7,ffffffff
86873,948,4,4,2,ffffffff
86874,900,4,4,5,ffffffff
86876,920,4,4,4,ffffffff
86932,980,4,4,0,ffffffff
86935,960,4,4,1,ffffffff
86936,938,4,4,3,ffffffff
86937,8f0,4,4,6,ffffffff
87001,990,4,4,0,ffffffff
87005,968,4,4,1,ffffffff
87005,948,4,4,3,ffffffff
87006,900,4,4,6,ffffffff
87100,928,4,4,4,ffffffff
87105,908,4,4,7,ffffffff
87138,940,4,4,4,ffffffff
87169,930,4,4,4,ffffffff
87173,950,4,4,2,ffffffff
87174,910,4,4,7,ffffffff
87174,908,4,4,5,ffffffff
87180,970,4,4,1,ffffffff
87218,988,4,4,1,ffffffff
87243,958,4,4,2,ffffffff
87243,910,4,4,5,ffffffff
87305,998,4,4,0,ffffffff
87306,950,4,4,3,ffffffff
87307,978,4,4,1,ffffffff
87307,908,4,4,6,ffffffff
87340,938,4,4,4,ffffffff
87366,918,4,4,7,ffffffff
87375,9a0,4,4,0,ffffffff
87376,958,4,4,3,ffffffff
87376,910,4,4,6,ffffffff
87439,948,4,4,4,ffffffff
87440,920,4,4,7,ffffffff
87446,960,4,4,2,ffffffff
87447,918,4,4,5,ffffffff
87451,980,4,4,1,ffffffff
87516,968,4,4,2,ffffffff
87517,920,4,4,5,ffffffff
87560,9a8,4,4,0,ffffffff
87563,960,4,4,3,ffffffff
87564,918,4,4,6,ffffffff
87581,990,4,4,1,ffffffff
87627,928,4,4,7,ffffffff
87630,9b0,4,4,0,ffffffff
87633,968,4,4,3,ffffffff
87634,920,4,4,6,ffffffff
87665,940,4,4,7,ffffffff
87687,950,4,4,4,ffffffff
87697,930,4,4,7,ffffffff
87757,958,4,4,4,ffffffff
87817,9b8,4,4,0,ffffffff
87822,970,4,4,3,ffffffff
87823,928,4,4,6,ffffffff
87824,970,4,4,2,ffffffff
87825,928,4,4,5,ffffffff
87826,998,4,4,1,ffffffff
87855,9d0,4,4,0,ffffffff
87860,988,4,4,3,ffffffff
87868,988,4,4,2,ffffffff
87870,940,4,4,6,ffffffff
87871,940,4,4,5,ffffffff
87885,938,4,4,7,ffffffff
87887,9c0,4,4,0,ffffffff
87892,978,4,4,3,ffffffff
87892,930,4,4,6,ffffffff
87894,930,4,4,5,ffffffff
87928,960,4,4,4,ffffffff
87956,978,4,4,2,ffffffff
87956,948,4,4,7,ffffffff
87958,9a0,4,4,1,ffffffff
87998,968,4,4,4,ffffffff
88072,9c8,4,4,0,ffffffff
88075,980,4,4,3,ffffffff
88077,938,4,4,6,ffffffff
88091,9a8,4,4,1,ffffffff
88092,980,4,4,2,ffffffff
88093,938,4,4,5,ffffffff
88141,9d8,4,4,0,ffffffff
88144,990,4,4,3,ffffffff
88147,948,4,4,6,ffffffff
88161,9b0,4,4,1,ffffffff
88192,970,4,4,4,ffffffff
88200,950,4,4,7,ffffffff
88211,990,4,4,2,ffffffff
88225,948,4,4,5,ffffffff
88230,988,4,4,4,ffffffff
88262,978,4,4,4,ffffffff
88270,958,4,4,7,ffffffff
88331,9b8,4,4,1,ffffffff
88346,998,4,4,2,ffffffff
88347,950,4,4,5,ffffffff
88369,9d0,4,4,1,ffffffff
88401,9c0,4,4,1,ffffffff
88416,9a0,4,4,2,ffffffff
88433,980,4,4,4,ffffffff
88438,9e0,4,4,0,ffffffff
88439,998,4,4,3,ffffffff
88440,950,4,4,6,ffffffff
88457,960,4,4,7,ffffffff
88465,958,4,4,5,ffffffff
88502,990,4,4,4,ffffffff
88509,9a0,4,4,3,ffffffff
88510,958,4,4,6,ffffffff
88566,9e8,4,4,0,ffffffff
88572,9c8,4,4,1,ffffffff
88573,968,4,4,7,ffffffff
88600,9a8,4,4,2,ffffffff
88601,960,4,4,5,ffffffff
88641,9d8,4,4,1,ffffffff
88670,9b0,4,4,2,ffffffff
88693,9f0,4,4,0,ffffffff
88696,9a8,4,4,3,ffffffff
88697,960,4,4,6,ffffffff
88705,968,4,4,5,ffffffff
88705,970,4,4,7,ffffffff
88743,988,4,4,7,ffffffff
88763,9f8,4,4,0,ffffffff
88766,9b0,4,4,3,ffffffff
88767,968,4,4,6,ffffffff
88782,998,4,4,4,ffffffff
88830,978,4,4,7,ffffffff
88852,9a0,4,4,4,ffffffff
88909,9e0,4,4,1,ffffffff
88928,9b8,4,4,2,ffffffff
88929,970,4,4,5,ffffffff
88948,a00,4,4,0,ffffffff
88952,9b8,4,4,3,ffffffff
88953,970,4,4,6,ffffffff
88958,a10,4,4,0,ffffffff
88960,a18,4,4,0,ffffffff
88960,980,4,4,7,ffffffff
88962,a20,4,4,0,ffffffff
88964,a30,4,4,0,ffffffff
88966,a38,4,4,0,ffffffff
88968,a28,4,4,0,ffffffff
88968,9d0,4,4,2,ffffffff
88969,988,4,4,5,ffffffff
88972,a40,4,4,0,ffffffff
88977,a48,4,4,0,ffffffff
88978,9e8,4,4,1,ffffffff
88992,9d0,4,4,3,ffffffff
88993,988,4,4,6,ffffffff
88998,9c0,4,4,2,ffffffff
89011,8f8,4,4,0,ffffffff
89017,a08,4,4,0,ffffffff
89022,9c0,4,4,3,ffffffff
89022,9a8,4,4,4,ffffffff
89042,978,4,4,5,ffffffff
89062,978,4,4,6,ffffffff
89086,990,4,4,7,ffffffff
89092,9b0,4,4,4,ffffffff
89149,9f0,4,4,1,ffffffff
89191,9c8,4,4,2,ffffffff
89192,980,4,4,5,ffffffff
89210,8f0,4,4,0,ffffffff
89211,9c8,4,4,3,ffffffff
89212,980,4,4,6,ffffffff
89219,9f8,4,4,1,ffffffff
89260,9d8,4,4,2,ffffffff
89279,900,4,4,0,ffffffff
89280,9d8,4,4,3,ffffffff
89283,990,4,4,5,ffffffff
89324,990,4,4,6,ffffffff
89330,9b8,4,4,4,ffffffff
89340,998,4,4,7,ffffffff
89369,9d0,4,4,4,ffffffff
89389,a00,4,4,1,ffffffff
89399,a10,4,4,1,ffffffff
89400,9c0,4,4,4,ffffffff
89401,a18,4,4,1,ffffffff
89403,a20,4,4,1,ffffffff
89405,a30,4,4,1,ffffffff
89407,a38,4,4,1,ffffffff
89409,a28,4,4,1,ffffffff
89410,9a0,4,4,7,ffffffff
89413,a40,4,4,1,ffffffff
89418,a48,4,4,1,ffffffff
89452,8f8,4,4,1,ffffffff
89458,a08,4,4,1,ffffffff
89547,9e0,4,4,2,ffffffff
89548,998,4,4,5,ffffffff
89565,908,4,4,0,ffffffff
89571,9c8,4,4,4,ffffffff
89597,9a8,4,4,7,ffffffff
89616,9e8,4,4,2,ffffffff
89618,9a0,4,4,5,ffffffff
89634,910,4,4,0,ffffffff
89645,9e0,4,4,3,ffffffff
89646,998,4,4,6,ffffffff
89654,8f0,4,4,1,ffffffff
89667,9b0,4,4,7,ffffffff
89698,9d8,4,4,4,ffffffff
89716,9a0,4,4,6,ffffffff
89723,900,4,4,1,ffffffff
89731,9e8,4,4,3,ffffffff
89819,9f0,4,4,2,ffffffff
89820,9a8,4,4,5,ffffffff
89836,918,4,4,0,ffffffff
89859,9b8,4,4,7,ffffffff
89887,9f0,4,4,3,ffffffff
89888,9a8,4,4,6,ffffffff
89889,9f8,4,4,2,ffffffff
89890,9b0,4,4,5,ffffffff
89897,9d0,4,4,7,ffffffff
89906,920,4,4,0,ffffffff
89922,9e0,4,4,4,ffffffff
89929,9c0,4,4,7,ffffffff
89958,9b0,4,4,6,ffffffff
89991,9e8,4,4,4,ffffffff
89993,9f8,4,4,3,ffffffff
90052,908,4,4,1,ffffffff
90099,928,4,4,0,ffffffff
90102,a00,4,4,2,ffffffff
90103,9b8,4,4,5,ffffffff
90112,a10,4,4,2,ffffffff
90114,a18,4,4,2,ffffffff
90116,a20,4,4,2,ffffffff
90117,9c8,4,4,7,ffffffff
90118,a30,4,4,2,ffffffff
90120,a38,4,4,2,ffffffff
90121,910,4,4,1,ffffffff
90122,a28,4,4,2,ffffffff
90126,a40,4,4,2,ffffffff
90128,a00,4,4,3,ffffffff
90129,9b8,4,4,6,ffffffff
90131,a48,4,4,2,ffffffff
90137,940,4,4,0,ffffffff
90138,a10,4,4,3,ffffffff
90140,a18,4,4,3,ffffffff
90141,9d0,4,4,5,ffffffff
90142,a20,4,4,3,ffffffff
90144,a30,4,4,3,ffffffff
90146,a38,4,4,3,ffffffff
90148,a28,4,4,3,ffffffff
90152,a40,4,4,3,ffffffff
90157,a48,4,4,3,ffffffff
90162,9f0,4,4,4,ffffffff
90165,8f8,4,4,2,ffffffff
90168,930,4,4,0,ffffffff
90168,9d0,4,4,6,ffffffff
90171,a08,4,4,2,ffffffff
90185,9c0,4,4,5,ffffffff
90186,9d8,4,4,7,ffffffff
90191,8f8,4,4,3,ffffffff
90232,9f8,4,4,4,ffffffff
90235,9c0,4,4,6,ffffffff
90250,a08,4,4,3,ffffffff
90292,918,4,4,1,ffffffff
90355,938,4,4,0,ffffffff
90362,920,4,4,1,ffffffff
90384,9c8,4,4,5,ffffffff
90404,8f0,4,4,2,ffffffff
90406,9c8,4,4,6,ffffffff
90407,8f0,4,4,3,ffffffff
90424,948,4,4,0,ffffffff
90453,9d8,4,4,5,ffffffff
90464,a00,4,4,4,ffffffff
90472,9e0,4,4,7,ffffffff
90474,900,4,4,2,ffffffff
90474,a10,4,4,4,ffffffff
90476,900,4,4,3,ffffffff
90476,a18,4,4,4,ffffffff
90478,a20,4,4,4,ffffffff
90480,a30,4,4,4,ffffffff
90482,a38,4,4,4,ffffffff
90484,a28,4,4,4,ffffffff
90488,a40,4,4,4,ffffffff
90493,a48,4,4,4,ffffffff
90527,8f8,4,4,4,ffffffff
90532,928,4,4,1,ffffffff
90533,a08,4,4,4,ffffffff
90538,9d8,4,4,6,ffffffff
90541,9e8,4,4,7,ffffffff
90570,940,4,4,1,ffffffff
90601,930,4,4,1,ffffffff
90708,950,4,4,0,ffffffff
90720,9e0,4,4,5,ffffffff
90721,908,4,4,2,ffffffff
90722,9e0,4,4,6,ffffffff
90723,908,4,4,3,ffffffff
90732,9f0,4,4,7,ffffffff
90735,8f0,4,4,4,ffffffff
90773,938,4,4,1,ffffffff
90778,958,4,4,0,ffffffff
90789,9e8,4,4,5,ffffffff
90790,910,4,4,2,ffffffff
90792,910,4,4,3,ffffffff
90842,900,4,4,4,ffffffff
90853,948,4,4,1,ffffffff
90854,9e8,4,4,6,ffffffff
90856,9f8,4,4,7,ffffffff
90966,960,4,4,0,ffffffff
90998,9f0,4,4,5,ffffffff
91000,918,4,4,2,ffffffff
91002,918,4,4,3,ffffffff
91003,9f0,4,4,6,ffffffff
91018,a00,4,4,7,ffffffff
91028,a10,4,4,7,ffffffff
91030,a18,4,4,7,ffffffff
91032,a20,4,4,7,ffffffff
91034,a30,4,4,7,ffffffff
91036,968,4,4,0,ffffffff
91036,a38,4,4,7,ffffffff
91038,a28,4,4,7,ffffffff
91042,a40,4,4,7,ffffffff
91047,a48,4,4,7,ffffffff
91068,9f8,4,4,5,ffffffff
91070,920,4,4,2,ffffffff
91073,920,4,4,3,ffffffff
91081,8f8,4,4,7,ffffffff
91102,908,4,4,4,ffffffff
91114,950,4,4,1,ffffffff
91134,9f8,4,4,6,ffffffff
91137,a08,4,4,7,ffffffff
91171,910,4,4,4,ffffffff
91184,958,4,4,1,ffffffff
91223,970,4,4,0,ffffffff
91257,a00,4,4,5,ffffffff
91259,928,4,4,2,ffffffff
91261,988,4,4,0,ffffffff
91262,928,4,4,3,ffffffff
91263,a00,4,4,6,ffffffff
91267,a10,4,4,5,ffffffff
91269,a18,4,4,5,ffffffff
91271,a20,4,4,5,ffffffff
91273,a30,4,4,5,ffffffff
91273,a10,4,4,6,ffffffff
91275,a38,4,4,5,ffffffff
91275,a18,4,4,6,ffffffff
91277,a28,4,4,5,ffffffff
91277,a20,4,4,6,ffffffff
91279,a30,4,4,6,ffffffff
91281,a38,4,4,6,ffffffff
91281,a40,4,4,5,ffffffff
91283,a28,4,4,6,ffffffff
91286,a48,4,4,5,ffffffff
91287,a40,4,4,6,ffffffff
91292,a48,4,4,6,ffffffff
91293,978,4,4,0,ffffffff
91297,940,4,4,2,ffffffff
91300,940,4,4,3,ffffffff
91313,8f0,4,4,7,ffffffff
91320,8f8,4,4,5,ffffffff
91326,a08,4,4,5,ffffffff
91326,8f8,4,4,6,ffffffff
91328,930,4,4,2,ffffffff
91331,930,4,4,3,ffffffff
91342,918,4,4,4,ffffffff
91354,960,4,4,1,ffffffff
91392,a08,4,4,6,ffffffff
91395,900,4,4,7,ffffffff
91412,920,4,4,4,ffffffff
91424,968,4,4,1,ffffffff
91482,980,4,4,0,ffffffff
91517,938,4,4,3,ffffffff
91518,8f0,4,4,6,ffffffff
91519,938,4,4,2,ffffffff
91520,8f0,4,4,5,ffffffff
91551,990,4,4,0,ffffffff
91586,948,4,4,3,ffffffff
91587,900,4,4,6,ffffffff
91589,900,4,4,5,ffffffff
91617,908,4,4,7,ffffffff
91618,928,4,4,4,ffffffff
91619,970,4,4,1,ffffffff
91651,948,4,4,2,ffffffff
91657,940,4,4,4,ffffffff
91660,988,4,4,1,ffffffff
91686,910,4,4,7,ffffffff
91687,930,4,4,4,ffffffff
91689,978,4,4,1,ffffffff
91838,998,4,4,0,ffffffff
91847,908,4,4,5,ffffffff
91884,918,4,4,7,ffffffff
91885,938,4,4,4,ffffffff
91890,980,4,4,1,ffffffff
91908,9a0,4,4,0,ffffffff
91912,950,4,4,2,ffffffff
91913,950,4,4,3,ffffffff
91914,908,4,4,6,ffffffff
91916,910,4,4,5,ffffffff
91954,920,4,4,7,ffffffff
91972,948,4,4,4,ffffffff
91980,990,4,4,1,ffffffff
91982,958,4,4,2,ffffffff
92018,958,4,4,3,ffffffff
92046,910,4,4,6,ffffffff
92094,9a8,4,4,0,ffffffff
92132,918,4,4,5,ffffffff
92144,928,4,4,7,ffffffff
92152,960,4,4,2,ffffffff
92155,960,4,4,3,ffffffff
92156,918,4,4,6,ffffffff
92164,9b0,4,4,0,ffffffff
92182,940,4,4,7,ffffffff
92202,920,4,4,5,ffffffff
92213,930,4,4,7,ffffffff
92219,950,4,4,4,ffffffff
92222,968,4,4,2,ffffffff
92222,998,4,4,1,ffffffff
92277,968,4,4,3,ffffffff
92286,920,4,4,6,ffffffff
92289,958,4,4,4,ffffffff
92292,9a0,4,4,1,ffffffff
92349,9b8,4,4,0,ffffffff
92387,9d0,4,4,0,ffffffff
92398,928,4,4,5,ffffffff
92409,938,4,4,7,ffffffff
92410,970,4,4,2,ffffffff
92412,970,4,4,3,ffffffff
92413,928,4,4,6,ffffffff
92419,9c0,4,4,0,ffffffff
92436,940,4,4,5,ffffffff
92449,988,4,4,2,ffffffff
92454,988,4,4,3,ffffffff
92455,940,4,4,6,ffffffff
92459,960,4,4,4,ffffffff
92462,9a8,4,4,1,ffffffff
92467,930,4,4,5,ffffffff
92478,948,4,4,7,ffffffff
92480,978,4,4,2,ffffffff
92529,968,4,4,4,ffffffff
92532,9b0,4,4,1,ffffffff
92542,978,4,4,3,ffffffff
92544,930,4,4,6,ffffffff
92604,9c8,4,4,0,ffffffff
92654,938,4,4,5,ffffffff
92669,980,4,4,2,ffffffff
92671,980,4,4,3,ffffffff
92672,938,4,4,6,ffffffff
92673,9d8,4,4,0,ffffffff
92723,948,4,4,5,ffffffff
92738,990,4,4,2,ffffffff
92740,990,4,4,3,ffffffff
92763,970,4,4,4,ffffffff
92766,9b8,4,4,1,ffffffff
92774,950,4,4,7,ffffffff
92801,988,4,4,4,ffffffff
92802,948,4,4,6,ffffffff
92804,9d0,4,4,1,ffffffff
92833,978,4,4,4,ffffffff
92836,9c0,4,4,1,ffffffff
92844,958,4,4,7,ffffffff
93003,980,4,4,4,ffffffff
93006,9c8,4,4,1,ffffffff
93030,960,4,4,7,ffffffff
93039,9e0,4,4,0,ffffffff
93051,950,4,4,5,ffffffff
93054,998,4,4,2,ffffffff
93072,990,4,4,4,ffffffff
93075,9d8,4,4,1,ffffffff
93100,968,4,4,7,ffffffff
93124,9a0,4,4,2,ffffffff
93136,9e8,4,4,0,ffffffff
93139,958,4,4,5,ffffffff
93159,998,4,4,3,ffffffff
93160,950,4,4,6,ffffffff
93229,9a0,4,4,3,ffffffff
93230,958,4,4,6,ffffffff
93285,970,4,4,7,ffffffff
93298,9f0,4,4,0,ffffffff
93323,988,4,4,7,ffffffff
93333,960,4,4,5,ffffffff
93334,9a8,4,4,2,ffffffff
93345,998,4,4,4,ffffffff
93351,9e0,4,4,1,ffffffff
93355,978,4,4,7,ffffffff
93368,9f8,4,4,0,ffffffff
93400,9a8,4,4,3,ffffffff
93401,960,4,4,6,ffffffff
93403,968,4,4,5,ffffffff
93404,9b0,4,4,2,ffffffff
93432,9a0,4,4,4,ffffffff
93467,9e8,4,4,1,ffffffff
93470,9b0,4,4,3,ffffffff
93471,968,4,4,6,ffffffff
93537,980,4,4,7,ffffffff
93555,a00,4,4,0,ffffffff
93565,a10,4,4,0,ffffffff
93567,a18,4,4,0,ffffffff
93569,a20,4,4,0,ffffffff
93571,a30,4,4,0,ffffffff
93573,a38,4,4,0,ffffffff
93575,a28,4,4,0,ffffffff
93579,a40,4,4,0,ffffffff
93584,a48,4,4,0,ffffffff
93600,9a8,4,4,4,ffffffff
93602,970,4,4,5,ffffffff
93603,9b8,4,4,2,ffffffff
93604,9f0,4,4,1,ffffffff
93607,990,4,4,7,ffffffff
93618,8f8,4,4,0,ffffffff
93624,a08,4,4,0,ffffffff
93641,9b8,4,4,3,ffffffff
93642,988,4,4,5,ffffffff
93643,970,4,4,6,ffffffff
93644,9d0,4,4,2,ffffffff
93672,978,4,4,5,ffffffff
93673,9c0,4,4,2,ffffffff
93679,9d0,4,4,3,ffffffff
93682,988,4,4,6,ffffffff
93688,9b0,4,4,4,ffffffff
93711,9c0,4,4,3,ffffffff
93736,9f8,4,4,1,ffffffff
93737,978,4,4,6,ffffffff
93836,8f0,4,4,0,ffffffff
93867,980,4,4,5,ffffffff
93868,9c8,4,4,2,ffffffff
93873,9b8,4,4,4,ffffffff
93878,998,4,4,7,ffffffff
93879,a00,4,4,1,ffffffff
93882,9c8,4,4,3,ffffffff
93883,980,4,4,6,ffffffff
93889,a10,4,4,1,ffffffff
93891,a18,4,4,1,ffffffff
93893,a20,4,4,1,ffffffff
93895,a30,4,4,1,ffffffff
93897,a38,4,4,1,ffffffff
93899,a28,4,4,1,ffffffff
93903,a40,4,4,1,ffffffff
93905,900,4,4,0,ffffffff
93908,a48,4,4,1,ffffffff
93911,9d0,4,4,4,ffffffff
93936,990,4,4,5,ffffffff
93937,9d8,4,4,2,ffffffff
93942,8f8,4,4,1,ffffffff
93948,9a0,4,4,7,ffffffff
93969,9c0,4,4,4,ffffffff
94000,a08,4,4,1,ffffffff
94001,990,4,4,6,ffffffff
94012,9d8,4,4,3,ffffffff
94122,9c8,4,4,4,ffffffff
94124,998,4,4,5,ffffffff
94125,9e0,4,4,2,ffffffff
94133,9a8,4,4,7,ffffffff
94144,8f0,4,4,1,ffffffff
94191,9d8,4,4,4,ffffffff
94192,908,4,4,0,ffffffff
94194,9a0,4,4,5,ffffffff
94194,9e8,4,4,2,ffffffff
94203,9b0,4,4,7,ffffffff
94230,9e0,4,4,3,ffffffff
94231,998,4,4,6,ffffffff
94258,900,4,4,1,ffffffff
94261,910,4,4,0,ffffffff
94299,9e8,4,4,3,ffffffff
94301,9a0,4,4,6,ffffffff
94380,9a8,4,4,5,ffffffff
94382,9f0,4,4,2,ffffffff
94391,9b8,4,4,7,ffffffff
94429,9d0,4,4,7,ffffffff
94447,918,4,4,0,ffffffff
94450,9b0,4,4,5,ffffffff
94451,9e0,4,4,4,ffffffff
94452,9f8,4,4,2,ffffffff
94461,9c0,4,4,7,ffffffff
94471,9f0,4,4,3,ffffffff
94472,9a8,4,4,6,ffffffff
94517,920,4,4,0,ffffffff
94541,9f8,4,4,3,ffffffff
94542,9b0,4,4,6,ffffffff
94570,908,4,4,1,ffffffff
94581,9e8,4,4,4,ffffffff
94639,910,4,4,1,ffffffff
94646,9c8,4,4,7,ffffffff
94661,9b8,4,4,5,ffffffff
94662,a00,4,4,2,ffffffff
94672,a10,4,4,2,ffffffff
94674,a18,4,4,2,ffffffff
94676,a20,4,4,2,ffffffff
94678,a30,4,4,2,ffffffff
94680,a38,4,4,2,ffffffff
94682,a28,4,4,2,ffffffff
94686,a40,4,4,2,ffffffff
94691,a48,4,4,2,ffffffff
94699,9d0,4,4,5,ffffffff
94703,928,4,4,0,ffffffff
94706,9f0,4,4,4,ffffffff
94712,a00,4,4,3,ffffffff
94713,9b8,4,4,6,ffffffff
94715,9d8,4,4,7,ffffffff
94722,a10,4,4,3,ffffffff
94724,a18,4,4,3,ffffffff
94725,8f8,4,4,2,ffffffff
94726,a20,4,4,3,ffffffff
94728,a30,4,4,3,ffffffff
94730,a38,4,4,3,ffffffff
94731,9c0,4,4,5,ffffffff
94731,a08,4,4,2,ffffffff
94732,a28,4,4,3,ffffffff
94736,a40,4,4,3,ffffffff
94741,a48,4,4,3,ffffffff
94741,940,4,4,0,ffffffff
94751,9d0,4,4,6,ffffffff
94772,930,4,4,0,ffffffff
94775,8f8,4,4,3,ffffffff
94781,a08,4,4,3,ffffffff
94795,9c0,4,4,6,ffffffff
94810,918,4,4,1,ffffffff
94836,9f8,4,4,4,ffffffff
94880,920,4,4,1,ffffffff
94962,9c8,4,4,5,ffffffff
94964,8f0,4,4,2,ffffffff
94985,938,4,4,0,ffffffff
94988,9e0,4,4,7,ffffffff
94989,9c8,4,4,6,ffffffff
94990,8f0,4,4,3,ffffffff
94991,a00,4,4,4,ffffffff
95001,a10,4,4,4,ffffffff
95003,a18,4,4,4,ffffffff
95005,a20,4,4,4,ffffffff
95007,a30,4,4,4,ffffffff
95009,a38,4,4,4,ffffffff
95011,a28,4,4,4,ffffffff
95015,a40,4,4,4,ffffffff
95020,a48,4,4,4,ffffffff
95031,9d8,4,4,5,ffffffff
95033,900,4,4,2,ffffffff
95050,928,4,4,1,ffffffff
95054,948,4,4,0,ffffffff
95055,8f8,4,4,4,ffffffff
95058,9e8,4,4,7,ffffffff
95088,940,4,4,1,ffffffff
95097,9d8,4,4,6,ffffffff
95118,a08,4,4,4,ffffffff
95119,930,4,4,1,ffffffff
95122,900,4,4,3,ffffffff
95252,9f0,4,4,7,ffffffff
95256,8f0,4,4,4,ffffffff
95291,938,4,4,1,ffffffff
95311,9e0,4,4,5,ffffffff
95319,908,4,4,2,ffffffff
95322,9f8,4,4,7,ffffffff
95325,900,4,4,4,ffffffff
95327,950,4,4,0,ffffffff
95337,9e0,4,4,6,ffffffff
95338,908,4,4,3,ffffffff
95360,948,4,4,1,ffffffff
95388,910,4,4,2,ffffffff
95397,958,4,4,0,ffffffff
95407,910,4,4,3,ffffffff
95424,9e8,4,4,5,ffffffff
95452,9e8,4,4,6,ffffffff
95499,a00,4,4,7,ffffffff
95509,a10,4,4,7,ffffffff
95511,a18,4,4,7,ffffffff
95513,a20,4,4,7,ffffffff
95515,a30,4,4,7,ffffffff
95517,a38,4,4,7,ffffffff
95519,a28,4,4,7,ffffffff
95523,a40,4,4,7,ffffffff
95528,a48,4,4,7,ffffffff
95562,8f8,4,4,7,ffffffff
95568,a08,4,4,7,ffffffff
95579,9f0,4,4,5,ffffffff
95584,918,4,4,2,ffffffff
95589,908,4,4,4,ffffffff
95603,960,4,4,0,ffffffff
95606,9f0,4,4,6,ffffffff
95607,918,4,4,3,ffffffff
95629,950,4,4,1,ffffffff
95649,9f8,4,4,5,ffffffff
95654,920,4,4,2,ffffffff
95658,910,4,4,4,ffffffff
95677,920,4,4,3,ffffffff
95713,958,4,4,1,ffffffff
95718,9f8,4,4,6,ffffffff
95722,968,4,4,0,ffffffff
95771,8f0,4,4,7,ffffffff
95840,900,4,4,7,ffffffff
95850,a00,4,4,5,ffffffff
95852,928,4,4,2,ffffffff
95854,918,4,4,4,ffffffff
95860,a10,4,4,5,ffffffff
95862,a18,4,4,5,ffffffff
95864,a20,4,4,5,ffffffff
95866,a30,4,4,5,ffffffff
95868,a38,4,4,5,ffffffff
95870,a28,4,4,5,ffffffff
95871,970,4,4,0,ffffffff
95874,a40,4,4,5,ffffffff
95874,a00,4,4,6,ffffffff
95875,928,4,4,3,ffffffff
95876,960,4,4,1,ffffffff
95879,a48,4,4,5,ffffffff
95884,a10,4,4,6,ffffffff
95886,a18,4,4,6,ffffffff
95888,a20,4,4,6,ffffffff
95890,a30,4,4,6,ffffffff
95891,940,4,4,2,ffffffff
95892,a38,4,4,6,ffffffff
95894,a28,4,4,6,ffffffff
95898,a40,4,4,6,ffffffff
95903,a48,4,4,6,ffffffff
95909,988,4,4,0,ffffffff
95915,940,4,4,3,ffffffff
95918,8f8,4,4,5,ffffffff
95919,a08,4,4,5,ffffffff
95921,930,4,4,2,ffffffff
95924,920,4,4,4,ffffffff
95937,8f8,4,4,6,ffffffff
95944,930,4,4,3,ffffffff
95983,968,4,4,1,ffffffff
95985,a08,4,4,6,ffffffff
95988,978,4,4,0,ffffffff
96111,938,4,4,2,ffffffff
96112,8f0,4,4,5,ffffffff
96119,908,4,4,7,ffffffff
96123,928,4,4,4,ffffffff
96136,980,4,4,0,ffffffff
96139,938,4,4,3,ffffffff
96140,8f0,4,4,6,ffffffff
96141,970,4,4,1,ffffffff
96161,940,4,4,4,ffffffff
96180,948,4,4,2,ffffffff
96181,900,4,4,5,ffffffff
96181,988,4,4,1,ffffffff
96189,910,4,4,7,ffffffff
96192,930,4,4,4,ffffffff
96244,900,4,4,6,ffffffff
96245,978,4,4,1,ffffffff
96253,948,4,4,3,ffffffff
96256,990,4,4,0,ffffffff
96377,918,4,4,7,ffffffff
96378,938,4,4,4,ffffffff
96394,980,4,4,1,ffffffff
96434,950,4,4,2,ffffffff
96435,908,4,4,5,ffffffff
96447,920,4,4,7,ffffffff
96447,948,4,4,4,ffffffff
96463,990,4,4,1,ffffffff
96504,958,4,4,2,ffffffff
96512,998,4,4,0,ffffffff
96516,950,4,4,3,ffffffff
96517,908,4,4,6,ffffffff
96527,910,4,4,5,ffffffff
96582,9a0,4,4,0,ffffffff
96586,958,4,4,3,ffffffff
96586,910,4,4,6,ffffffff
96630,928,4,4,7,ffffffff
96668,940,4,4,7,ffffffff
96699,930,4,4,7,ffffffff
96703,950,4,4,4,ffffffff
96705,960,4,4,2,ffffffff
96706,918,4,4,5,ffffffff
96773,958,4,4,4,ffffffff
96774,9a8,4,4,0,ffffffff
96775,968,4,4,2,ffffffff
96776,920,4,4,5,ffffffff
96777,960,4,4,3,ffffffff
96778,918,4,4,6,ffffffff
96814,998,4,4,1,ffffffff
96844,9b0,4,4,0,ffffffff
96847,968,4,4,3,ffffffff
96848,920,4,4,6,ffffffff
96882,938,4,4,7,ffffffff
96884,9a0,4,4,1,ffffffff
96943,960,4,4,4,ffffffff
96951,948,4,4,7,ffffffff
96961,970,4,4,2,ffffffff
96962,928,4,4,5,ffffffff
96999,988,4,4,2,ffffffff
97002,940,4,4,5,ffffffff
97013,968,4,4,4,ffffffff
97029,9b8,4,4,0,ffffffff
97031,978,4,4,2,ffffffff
97031,930,4,4,5,ffffffff
97033,970,4,4,3,ffffffff
97034,928,4,4,6,ffffffff
97054,9a8,4,4,1,ffffffff
97067,9d0,4,4,0,ffffffff
97073,988,4,4,3,ffffffff
97074,940,4,4,6,ffffffff
97099,9c0,4,4,0,ffffffff
97103,978,4,4,3,ffffffff
