Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
28186000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28187000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.004455
28188000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.052929
28189000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.008109
28190000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28191000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.017133
28192000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.003180
28193000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28194000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022131
28195000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.050728
28196000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28197000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007016
28198000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.009114
28199000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28200000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.014571
28201000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.041078
28202000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28203000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28204000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.006923
28205000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28206000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28207000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001935
28208000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001734
28209000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28210000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019117
28211000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.015343
28212000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28213000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.027842
28214000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.068339
28215000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28216000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28217000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007625
28218000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28219000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28220000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.073065
28221000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.060605
28222000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28223000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.013118
28224000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007761
28225000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28226000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007166
28227000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030268
28228000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28229000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28230000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036422
28231000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28232000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28233000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.003002
28234000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.023230
28235000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28236000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031317
28237000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28238000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28239000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.069967
28240000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033924
28241000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28242000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
