Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
42152000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025662
42153000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42154000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029184
42155000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42156000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42157000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42158000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020014
42159000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.026878
42160000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42161000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029184
42162000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019864
42163000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037815
42164000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42165000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019600
42166000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.028509
42167000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42168000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.027967
42169000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019175
42170000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.039250
42171000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42172000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019481
42173000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029098
42174000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42175000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.027498
42176000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019481
42177000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037571
42178000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
42179000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
