kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
LSTM_L1D_100_100.1.sm_75.ptx 343 : 1600 56000 0 1600 1600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 628 : 32768 5078144 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 87 : 32768 1596736 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 344 : 1600 55235 0 0 0 1330 1600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 215 : 32768 830080 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 629 : 32768 688800 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 88 : 32768 5737888 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 345 : 1600 110400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 630 : 32768 4998816 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 89 : 32768 1549344 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 346 : 1600 14400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 631 : 32768 683680 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 90 : 32768 5621056 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 347 : 1600 16000 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 218 : 32768 499488 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 632 : 32768 4858080 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 91 : 32768 1343296 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 348 : 1600 17600 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 633 : 32768 626688 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 92 : 32768 6156256 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 349 : 1600 9600 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 220 : 32768 804000 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 634 : 32768 4751808 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 93 : 32768 5890912 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 350 : 1600 7680 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 221 : 32768 1146400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 635 : 32768 713824 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 94 : 32768 967776 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 156 : 32768 814720 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 413 : 819200 99633888 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 157 : 32768 758112 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 414 : 819200 270918976 22880 0 0 205025 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 158 : 32768 803168 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 415 : 819200 98762112 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 159 : 32768 631520 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 416 : 819200 18123328 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 317 : 32768 383328 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 319 : 32768 5567648 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 323 : 32768 163520 0 0 0 0 0 0 64 
LSTM_L1D_100_100.1.sm_75.ptx 357 : 32768 164768 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 325 : 64 192 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 358 : 32768 581216 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 359 : 32768 374464 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 360 : 32768 404800 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 361 : 32768 414240 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 362 : 32768 258848 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 363 : 32768 200864 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 364 : 32768 197120 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 365 : 32768 197280 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 366 : 32768 194688 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 352 : 64 192 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 353 : 64 384 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 354 : 64 256 0 0 0 34 64 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 367 : 32768 344064 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 368 : 32768 294912 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 369 : 32768 552576 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 370 : 32768 378688 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 371 : 32768 372544 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 372 : 32768 387712 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 373 : 32768 282688 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 374 : 32768 240320 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 375 : 32768 327680 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 376 : 32768 203456 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 377 : 32768 349024 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 380 : 819200 257194112 25248 0 0 204952 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 381 : 819200 31391680 0 25600 25600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 382 : 819200 99084928 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 383 : 819200 255026304 17184 0 0 204232 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 384 : 819200 100713088 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 385 : 819200 247730720 19072 0 0 204274 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 386 : 819200 99409696 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 387 : 819200 264800672 20480 0 0 204386 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 388 : 819200 100952032 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 389 : 819200 263755616 42656 0 0 204788 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 390 : 819200 33044640 0 25600 25600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 391 : 819200 101664384 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 392 : 819200 254385632 22016 0 0 204840 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 393 : 819200 102028160 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 394 : 819200 246490912 20448 0 0 204930 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 395 : 819200 101437024 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 396 : 819200 264385696 20736 0 0 204953 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 397 : 819200 100102272 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 398 : 819200 267431744 38624 0 0 204982 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 399 : 819200 33399200 0 25600 25600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 400 : 819200 99294048 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 401 : 819200 252299264 19040 0 0 204998 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 402 : 819200 99999744 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 403 : 819200 248183104 18976 0 0 205012 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 404 : 819200 99463136 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 405 : 819200 268894816 19200 0 0 205023 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 406 : 819200 98586944 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 407 : 819200 269952128 43808 0 0 205025 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 408 : 819200 32880992 0 25600 25600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 409 : 819200 97858336 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 410 : 819200 256590368 25216 0 0 205017 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 411 : 819200 98653024 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 412 : 819200 250078496 24800 0 0 205025 25600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 425 : 32768 278016 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 429 : 32768 487744 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 431 : 32768 309152 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 432 : 32768 439712 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 454 : 32768 454272 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 458 : 32768 1076960 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 460 : 32768 1102272 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 461 : 32768 5602976 0 0 0 0 0 0 0 
