Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
36282000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.800339
36283000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36284000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.790633
36285000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785389
36286000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36287000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.805924
36288000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784810
36289000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802280
36290000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36291000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789387
36292000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786636
36293000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36294000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.805440
36295000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784539
36296000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803034
36297000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36298000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787742
36299000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788281
36300000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36301000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802969
36302000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
36303000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803034
36304000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36305000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786431
36306000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789591
36307000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36308000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802969
36309000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
36310000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803034
