Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
7099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.571715
7100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.024714
7101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.377072
7102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.376815
7103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.796226
7104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.781676
7105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.775110
7106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.515004
7107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.202383
7108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.594299
7109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.623067
7110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.525579
7111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.954367
7112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.443934
7113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.618526
7114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.252422
7115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.965138
7116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.343763
7117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.706657
7118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.068004
7119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.705987
7120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.178768
7121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.259583
7122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.304878
7123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.273741
7124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.419837
7125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.045559
7126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.774420
7127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.147538
7128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.990269
7129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.987363
7130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,34.869366
7131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,31.018930
7132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.716225
7133000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.967500
7134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.638554
7135000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.733535
7136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.329854
7137000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.033167
7138000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.854644
7139000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.282410
7140000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,29.116164
7141000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.941192
7142000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.119000
7143000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.525136
7144000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.958755
7145000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.655776
7146000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.471981
7147000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.347921
7148000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.951680
7149000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.101988
7150000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.943876
7151000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.441084
7152000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.359195
7153000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.042119
7154000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.052779
7155000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.619568
7156000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.107894
7157000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.972199
7158000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.037851
7159000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.894921
7160000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.782404
7161000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.015559
7162000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.387585
7163000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.856898
7164000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.427030
7165000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,35.331907
7166000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,29.553802
7167000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,29.336927
7168000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.988848
7169000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.315838
7170000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.517184
7171000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.538836
7172000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.564315
7173000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.804115
7174000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.001513
7175000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.515632
7176000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.946812
7177000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.330989
7178000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.270139
7179000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.630419
7180000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.772031
7181000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.287056
7182000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.743068
7183000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.088049
7184000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.198545
7185000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.986901
7186000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.607125
7187000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.959405
7188000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.197834
7189000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.319576
7190000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.775548
7191000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.854024
7192000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.782741
7193000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.473507
7194000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.280528
7195000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.534167
7196000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.738690
7197000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.587028
7198000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.814207
7199000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,31.320867
7200000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,33.063721
7201000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,29.538631
7202000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.999579
7203000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.206491
7204000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.900648
7205000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.902203
7206000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.151149
7207000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.253143
7208000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.236285
7209000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.605172
7210000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.536343
7211000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.567875
7212000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.181338
7213000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.939771
7214000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.355532
7215000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.048862
7216000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.605896
7217000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.989819
7218000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.831730
7219000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.783632
7220000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.661417
7221000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.557176
7222000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.165832
7223000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.675734
7224000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.165003
7225000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.340478
7226000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.781018
7227000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.451409
7228000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.947130
7229000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.061363
7230000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.087607
7231000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.100423
7232000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.623290
7233000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.183368
7234000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,34.212845
7235000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,31.718421
7236000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.905336
7237000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.435889
7238000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.147090
7239000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.344677
7240000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.898691
7241000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.707713
7242000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.751474
7243000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.615962
7244000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.986516
7245000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.920990
7246000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.949874
7247000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.923014
7248000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.217500
7249000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.453610
7250000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.438675
7251000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.597243
7252000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.088119
7253000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.365076
7254000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.616081
7255000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.437210
7256000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.901639
7257000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.306020
7258000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.756530
7259000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.478752
7260000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.921635
7261000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.870089
7262000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.286795
7263000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.247809
7264000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.878596
7265000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.679845
7266000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.477585
7267000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.159770
7268000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.493059
7269000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,34.265124
7270000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,31.503989
7271000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.650000
7272000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.441036
7273000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,29.149077
7274000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.181373
7275000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.456605
7276000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.634145
7277000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.316203
7278000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.000931
7279000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.378124
7280000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.659508
7281000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.639670
7282000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.308542
7283000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.845551
7284000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.093438
7285000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.294801
7286000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.461114
7287000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.672877
7288000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.518210
7289000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.485417
7290000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.126004
7291000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.969276
7292000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.172469
7293000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.452477
7294000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.230951
7295000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.010925
7296000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.921341
7297000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.682558
7298000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.410008
7299000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.640721
7300000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.268793
7301000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.477353
7302000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.547460
7303000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,29.053476
7304000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,34.566672
7305000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,30.757991
7306000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.233168
7307000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.442656
7308000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.463151
7309000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.967656
7310000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.353808
7311000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.311947
7312000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.971277
7313000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.651156
7314000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.057551
7315000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.001774
7316000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.456203
7317000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.311629
7318000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.914610
7319000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.849209
7320000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.960377
7321000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.154382
7322000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.309629
7323000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.081377
7324000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.418708
7325000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.887138
7326000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.666601
7327000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.906931
7328000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.447053
7329000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.705088
7330000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.736370
7331000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.683027
7332000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.841246
7333000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.757473
7334000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.157732
