kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
LSTM_L2_50_100.1.sm_75.ptx 88 : 32768 5678208 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 345 : 1600 110400 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 630 : 32768 4812832 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 89 : 32768 1537344 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 346 : 1600 14400 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 631 : 32768 645312 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 90 : 32768 5697184 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 347 : 1600 16000 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 218 : 32768 487552 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 632 : 32768 4812000 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 91 : 32768 1401952 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 348 : 1600 17600 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 633 : 32768 606400 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 92 : 32768 6138656 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 349 : 1600 9600 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 220 : 32768 930720 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 634 : 32768 4658208 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 93 : 32768 5863104 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 350 : 1600 7680 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 221 : 32768 1006304 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 635 : 32768 662272 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 94 : 32768 1005216 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 156 : 32768 890688 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 413 : 819200 99473024 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 157 : 32768 841440 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 414 : 819200 261710560 21472 0 0 204800 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 158 : 32768 889792 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 415 : 819200 98909984 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 159 : 32768 671360 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 416 : 819200 19218240 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 317 : 32768 371488 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 319 : 32768 5664064 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 323 : 32768 163520 0 0 0 0 0 0 64 
LSTM_L2_50_100.1.sm_75.ptx 325 : 64 192 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 357 : 32768 165632 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 358 : 32768 580992 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 359 : 32768 378336 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 360 : 32768 404064 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 361 : 32768 412544 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 362 : 32768 255840 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 363 : 32768 201760 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 364 : 32768 197344 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 365 : 32768 197184 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 366 : 32768 195424 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 352 : 64 192 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 353 : 64 384 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 354 : 64 256 0 0 0 64 64 0 0 
LSTM_L2_50_100.1.sm_75.ptx 367 : 32768 344064 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 368 : 32768 294912 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 369 : 32768 553344 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 370 : 32768 378176 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 371 : 32768 372544 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 372 : 32768 387712 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 373 : 32768 282688 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 374 : 32768 240672 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 375 : 32768 327680 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 376 : 32768 203456 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 377 : 32768 359200 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 380 : 819200 249112992 31936 0 0 204800 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 381 : 819200 31355872 0 25600 25600 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 382 : 819200 100102400 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 383 : 819200 266208736 22048 0 0 204800 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 384 : 819200 100121952 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 385 : 819200 268312704 21952 0 0 204797 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 386 : 819200 98637024 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 387 : 819200 263419520 21472 0 0 204797 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 388 : 819200 101233344 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 389 : 819200 258581792 40192 0 0 204787 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 390 : 819200 33114144 0 25600 25600 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 391 : 819200 102593664 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 392 : 819200 260861376 20192 0 0 204790 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 393 : 819200 103016640 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 394 : 819200 262168512 20032 0 0 204788 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 395 : 819200 101776896 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 396 : 819200 260112064 19872 0 0 204780 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 397 : 819200 100599328 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 398 : 819200 263046912 35104 0 0 204791 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 399 : 819200 33639392 0 25600 25600 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 400 : 819200 100187456 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 401 : 819200 263593856 19744 0 0 204799 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 402 : 819200 100900768 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 403 : 819200 262989376 20416 0 0 204785 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 404 : 819200 100591136 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 405 : 819200 259859648 20480 0 0 204788 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 406 : 819200 98976064 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 407 : 819200 265978176 36736 0 0 204799 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 408 : 819200 32999488 0 25600 25600 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 409 : 819200 98049984 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 410 : 819200 267753792 21312 0 0 204800 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 411 : 819200 99285888 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 412 : 819200 267318144 20896 0 0 204800 25600 0 0 
LSTM_L2_50_100.1.sm_75.ptx 425 : 32768 250976 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 429 : 32768 494720 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 431 : 32768 300640 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 432 : 32768 481440 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 454 : 32768 379040 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 458 : 32768 1080256 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 460 : 32768 1051616 0 0 0 0 0 0 0 
LSTM_L2_50_100.1.sm_75.ptx 461 : 32768 5750112 0 0 0 0 0 0 0 
