Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.846492
116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.889110
117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.708390
118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.649125
119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.811447
120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.219241
121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.940458
122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.771107
123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.051814
124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.511474
125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.750862
126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.178018
127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.853641
128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.427866
129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.292484
130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.085895
131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.091485
132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.628695
133000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.509361
134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.035039
135000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.625339
136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.671483
137000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.631937
138000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.889084
139000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.079278
140000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.814511
141000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.311012
142000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.372690
143000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.581160
144000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.257697
145000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.153517
146000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.335139
147000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.478529
148000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.609471
149000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.161259
150000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.301311
151000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.904883
152000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.984042
153000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.014837
154000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.290843
155000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.763687
156000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.439392
157000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.535548
158000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.873045
159000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.895952
160000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.006541
161000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.202269
162000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.902224
163000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.701241
164000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.164354
165000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.918160
166000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.007381
167000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.882331
168000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.267120
169000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.537470
170000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.509327
171000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.788169
172000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.051415
173000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.203183
174000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.145347
175000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.025537
176000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.030894
177000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.821690
178000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.580235
179000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.108359
180000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.310581
181000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.126444
182000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.499889
183000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.006934
184000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.632292
185000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.700428
186000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.541244
187000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.206954
188000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.885552
189000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.543745
190000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.978899
191000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.800484
192000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.186181
193000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.958221
194000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.977479
195000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.214917
196000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.717803
197000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.070363
198000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.238258
199000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.356820
200000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.834816
201000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.738478
202000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.805890
203000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.053997
204000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.178273
205000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.042099
206000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.862457
207000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.835620
208000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.375902
209000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.022228
210000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.138016
211000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.066895
212000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.961160
213000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.053022
214000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.220394
215000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.299452
216000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.359254
217000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.886318
218000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.921341
219000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.215719
220000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.796516
221000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.910784
222000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.083607
223000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.506107
224000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.738928
225000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.660044
226000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.287856
227000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.848174
228000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.107271
229000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.792096
230000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.976367
231000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.411764
232000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.022337
233000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.708823
234000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.139916
235000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.012644
236000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.028429
237000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.237331
238000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.909299
239000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.703483
240000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.261677
241000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.852422
242000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.425196
243000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.578986
244000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.933049
245000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.259169
246000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.470885
247000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.129369
248000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.887004
249000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.065938
250000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.982715
251000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.139496
252000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.075877
253000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.073259
254000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.510595
255000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.760124
256000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.783777
257000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.102615
258000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.688260
259000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.472178
260000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.223613
261000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.834275
262000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.105499
263000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.598259
264000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.524885
265000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.806836
266000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.931446
267000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.850878
268000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.472478
269000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.289310
270000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.154345
271000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.944381
272000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.259876
273000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.955034
274000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.579526
275000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.327564
276000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.097733
277000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.066400
278000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.778064
279000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.885807
280000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.073394
281000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.320086
282000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.371090
283000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.037381
284000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.002528
285000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.598397
286000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.092697
287000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.025642
288000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.313324
289000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.632722
290000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.655158
291000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.685736
292000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.375829
293000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.368459
294000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.485559
295000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.109648
296000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.785310
297000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.909884
298000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.821035
299000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.870564
300000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.571943
301000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.136965
302000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.967459
303000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.576775
304000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.283202
305000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.905701
306000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.951439
307000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.131885
308000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.284892
309000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.365257
310000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.223876
311000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.038180
312000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.251467
313000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.768290
